id,MW,cLogP,HBD,HBA,RotB,charge
CHEMBL4454929,532.6260000000002,3.746800000000002,2,9,7,0
CHEMBL4570333,502.6440000000003,5.165700000000004,2,8,10,0
CHEMBL4441606,518.6430000000003,4.181200000000002,2,8,10,0
CHEMBL4529558,1056.7469999999996,8.839520000000006,4,13,24,0
CHEMBL4578319,1056.7469999999996,8.839520000000006,4,13,24,0
CHEMBL4544574,901.4369999999996,5.888100000000005,3,13,22,0
CHEMBL4442491,915.4639999999995,6.230300000000007,2,13,22,0
CHEMBL4520341,572.0500000000001,4.996100000000005,3,9,12,0
CHEMBL4558227,555.5950000000003,4.481800000000003,3,9,12,0
CHEMBL4465103,537.6050000000002,4.342700000000003,3,9,12,0
CHEMBL4531697,693.6119999999997,4.881400000000004,3,10,13,0
CHEMBL4473365,602.161,4.930200000000004,3,10,13,0
CHEMBL4448107,585.706,4.415900000000003,3,10,13,0
CHEMBL4516287,567.7160000000001,4.276800000000003,3,10,13,0
CHEMBL2403108,558.1480000000001,6.361920000000006,3,8,9,0
CHEMBL4467561,694.5999999999997,3.949600000000002,3,10,13,0
CHEMBL4449391,603.1489999999999,3.998400000000003,3,10,13,0
CHEMBL4565984,586.694,3.4841000000000024,3,10,13,0
CHEMBL4540442,568.7040000000002,3.3450000000000024,3,10,13,0
CHEMBL4581316,663.5009999999997,4.947300000000004,3,9,12,0
CHEMBL4454516,515.5740000000003,3.3073000000000006,4,8,9,0
CHEMBL4476791,432.48400000000015,3.6716000000000024,3,7,8,0
CHEMBL4451619,517.5900000000003,3.3660000000000023,3,9,9,0
CHEMBL4563980,519.6060000000003,3.6120000000000028,3,9,12,0
CHEMBL4555707,545.6000000000001,3.315900000000001,4,9,10,0
CHEMBL4587847,547.6160000000002,3.374600000000002,3,10,10,0
CHEMBL4441745,575.6260000000001,3.3245000000000013,4,10,11,0
CHEMBL4569552,492.5360000000003,3.6888000000000023,3,9,10,0
CHEMBL4540295,555.561,4.376200000000003,3,8,8,0
CHEMBL4438856,557.5770000000001,4.622200000000004,3,8,11,0
CHEMBL4449898,583.571,4.326100000000003,4,8,9,0
CHEMBL4570293,537.6240000000001,4.510600000000003,3,8,8,0
CHEMBL4440618,410.2320000000002,4.708800000000003,1,6,6,0
CHEMBL4435699,387.7980000000001,4.656000000000002,1,6,6,0
CHEMBL4521214,484.9400000000002,5.657300000000004,1,8,8,0
CHEMBL4562352,484.9400000000002,5.657300000000004,1,8,8,0
CHEMBL4558356,485.9280000000002,5.052300000000003,1,9,8,0
CHEMBL4530987,466.90000000000026,5.497800000000004,1,7,8,0
CHEMBL4530170,489.92000000000024,3.785800000000002,1,11,8,0
CHEMBL4572315,487.94400000000024,4.995800000000004,1,9,8,0
CHEMBL4526992,473.9170000000002,4.985400000000003,2,8,8,0
CHEMBL4556799,538.0040000000002,6.1490000000000045,1,9,8,0
CHEMBL4473375,541.0290000000002,6.872000000000004,1,9,8,0
CHEMBL4439974,432.8390000000002,4.066200000000003,2,7,7,0
CHEMBL4437599,494.91000000000025,5.3601000000000045,2,7,8,0
CHEMBL4538707,522.9640000000003,5.976940000000005,2,7,8,0
CHEMBL4449681,390.80200000000013,3.4954000000000023,3,6,6,0
CHEMBL4469866,513.9570000000003,4.416300000000004,0,7,5,0
CHEMBL4441029,500.9580000000005,4.382700000000004,0,7,9,0
CHEMBL4471155,517.4130000000005,4.897000000000005,0,7,9,0
CHEMBL4448162,463.3650000000004,4.789900000000005,1,7,8,0
CHEMBL4453748,500.9580000000005,4.382700000000004,0,7,9,0
CHEMBL4457447,609.1480000000001,8.102580000000003,2,8,10,0
CHEMBL4517633,641.1460000000003,5.903280000000004,4,10,11,0
CHEMBL4513286,727.236,6.067680000000008,4,12,15,0
CHEMBL4519305,641.1460000000003,5.903280000000004,4,10,11,0
CHEMBL4547475,651.2289999999999,9.272879999999997,2,8,13,0
CHEMBL4582933,571.0990000000003,7.235800000000005,2,8,9,0
CHEMBL4446124,565.0950000000001,7.703880000000004,2,7,8,0
CHEMBL4531250,681.211,7.734380000000004,2,10,13,0
CHEMBL4456266,595.1210000000001,7.569980000000004,2,8,9,0
CHEMBL4457885,557.0720000000001,6.703200000000004,2,8,8,0
CHEMBL4519470,533.6790000000003,6.668440000000005,2,9,8,0
CHEMBL2105717,501.51400000000024,5.5408000000000035,2,6,8,0
CHEMBL309682,371.39300000000014,3.416400000000002,1,8,7,0
CHEMBL81073,395.4150000000002,3.893080000000003,1,8,7,0
CHEMBL4440586,329.3590000000001,3.8485800000000028,1,5,4,0
CHEMBL4468521,459.49900000000036,3.449600000000002,1,10,13,0
CHEMBL98248,359.2230000000001,4.758100000000003,1,4,4,0
CHEMBL111038,384.2330000000001,4.629780000000003,1,5,4,0
CHEMBL4447797,438.88600000000014,6.367100000000004,1,5,7,0
CHEMBL4467033,439.8740000000002,5.762100000000004,1,6,7,0
CHEMBL217092,542.0360000000002,3.9395000000000024,1,10,8,0
CHEMBL4516635,660.7499999999999,6.577500000000006,2,8,10,0
CHEMBL4471235,660.7499999999999,6.577500000000006,2,8,10,0
CHEMBL4465497,660.7499999999999,6.577500000000006,2,8,10,0
CHEMBL4593609,660.7499999999999,6.577500000000006,2,8,10,0
CHEMBL4443483,696.7299999999998,6.855700000000007,2,8,10,0
CHEMBL535,398.48200000000014,3.3349400000000013,3,3,7,0
CHEMBL4557993,460.48200000000026,4.4188200000000055,2,7,7,0
CHEMBL4529521,474.50900000000024,4.672800000000006,2,7,8,0
CHEMBL4448428,480.90000000000026,4.763800000000005,2,7,7,0
CHEMBL4463094,464.4450000000002,4.249500000000005,2,7,7,0
CHEMBL4452957,478.47200000000026,4.5579200000000055,2,7,7,0
CHEMBL4558528,508.5970000000002,6.273800000000006,1,5,5,0
CHEMBL4530686,494.57000000000016,5.931600000000005,2,5,5,0
CHEMBL4533337,478.57100000000014,5.806300000000005,2,4,4,0
CHEMBL4520903,318.351,4.729700000000003,1,2,2,0
CHEMBL4452106,383.40400000000017,3.3236000000000017,2,5,4,0
CHEMBL4548960,555.7270000000002,5.988520000000005,2,8,12,0
CHEMBL4434924,555.7270000000002,5.844420000000006,2,8,11,0
CHEMBL4460320,541.7000000000003,5.598420000000005,2,8,11,0
CHEMBL4439632,548.0910000000002,5.384720000000004,2,8,10,0
CHEMBL4557005,513.6460000000003,4.818220000000004,2,8,10,0
CHEMBL4553685,566.7100000000002,5.551780000000004,2,9,12,0
CHEMBL4445797,552.6830000000002,5.161680000000004,2,9,11,0
CHEMBL4463634,559.0740000000002,4.947980000000004,2,9,10,0
CHEMBL3353406,524.6290000000004,4.381480000000003,2,9,10,0
CHEMBL4451986,513.6460000000003,4.899900000000003,2,8,10,0
CHEMBL4441933,534.0640000000003,5.076300000000004,2,8,10,0
CHEMBL4557772,517.6090000000003,4.807000000000004,2,8,10,0
CHEMBL4464589,559.6900000000002,5.819200000000005,2,8,12,0
CHEMBL4583178,575.6690000000002,5.529200000000005,3,8,10,0
CHEMBL4458437,577.6850000000001,5.511200000000006,4,8,13,0
CHEMBL4463012,561.6860000000001,6.538800000000006,3,7,12,0
CHEMBL4521381,533.6320000000002,5.758600000000006,3,7,10,0
CHEMBL4446953,548.5990000000002,5.760100000000005,3,8,10,0
CHEMBL4456359,488.5470000000002,5.664100000000005,3,6,7,0
CHEMBL4475546,450.95100000000014,5.281700000000004,3,6,7,0
CHEMBL4556670,416.5060000000001,4.628300000000002,3,6,7,0
CHEMBL4559807,506.5620000000002,5.835400000000005,3,7,9,0
CHEMBL4448691,414.4650000000001,4.468220000000002,3,6,7,0
CHEMBL4534719,492.60400000000016,6.2953000000000054,3,6,8,0
CHEMBL4514452,460.53700000000015,6.8544000000000045,2,5,7,0
CHEMBL4452906,615.8520000000003,8.251500000000009,0,7,8,0
CHEMBL4588786,673.8880000000001,7.79470000000001,0,9,10,0
CHEMBL4437863,545.7610000000003,6.90050000000001,1,6,5,0
CHEMBL4537422,589.8140000000002,6.65310000000001,2,7,8,0
CHEMBL4548481,434.28300000000013,5.188200000000003,3,6,6,0
CHEMBL4464614,601.6710000000003,4.210100000000003,2,11,7,0
CHEMBL4454373,581.6810000000002,3.8488000000000033,2,10,7,0
CHEMBL4459080,551.6110000000003,3.0569000000000015,2,11,7,0
CHEMBL4474541,538.5680000000003,3.141700000000001,2,11,7,0
CHEMBL4438135,566.6260000000003,2.5614999999999997,3,12,8,0
CHEMBL4446485,565.6380000000004,3.447000000000002,2,11,8,0
CHEMBL4290785,653.7879999999999,3.6162000000000027,2,12,9,0
CHEMBL4288562,554.6550000000003,3.451620000000002,2,10,7,0
CHEMBL4277912,570.6540000000002,3.1518000000000015,2,11,8,0
CHEMBL4527443,555.5610000000005,4.784200000000004,3,8,8,0
CHEMBL4278325,572.6700000000002,3.397800000000002,2,11,11,0
CHEMBL4285217,570.6540000000002,2.980900000000001,2,11,9,0
CHEMBL4284780,556.6270000000002,2.5907999999999998,2,11,8,0
CHEMBL4276842,542.6000000000003,2.107899999999999,2,11,7,0
CHEMBL4281367,528.5730000000003,2.0974999999999993,3,10,7,0
CHEMBL4286241,559.6270000000002,3.3404000000000016,2,11,11,0
CHEMBL4549542,496.97400000000016,3.6949000000000014,1,7,5,0
CHEMBL4458843,495.9860000000001,5.321900000000006,1,6,5,0
CHEMBL4468924,495.9860000000002,5.179400000000005,1,6,5,0
CHEMBL4445017,481.9590000000002,4.933400000000004,1,6,5,0
CHEMBL2441565,441.8940000000001,4.009100000000002,1,6,5,0
CHEMBL4476772,469.9480000000001,4.789300000000003,1,6,7,0
CHEMBL4561606,467.93200000000013,4.543300000000003,1,6,5,0
CHEMBL2441561,483.93100000000015,3.779700000000002,1,7,5,0
CHEMBL4582195,414.55600000000004,3.7764000000000015,2,5,5,0
CHEMBL4437943,505.6690000000002,4.502800000000003,2,6,7,0
CHEMBL4534592,509.4560000000002,2.2911799999999998,1,11,4,0
CHEMBL4584630,582.8539999999998,3.128400000000001,1,11,5,0
CHEMBL4637274,432.5200000000003,5.408000000000003,3,5,11,0
CHEMBL4646030,655.1730000000003,6.293380000000004,4,10,12,0
CHEMBL4642574,655.1730000000003,6.293380000000004,4,10,12,0
CHEMBL4645434,461.4970000000002,4.496500000000003,3,7,9,0
CHEMBL4640686,449.4860000000001,4.330400000000002,3,7,8,0
CHEMBL4639459,463.51300000000015,4.720500000000003,3,7,9,0
CHEMBL4641096,545.6880000000002,4.579200000000004,3,9,13,0
CHEMBL4649261,474.60900000000026,4.230700000000003,2,8,11,0
CHEMBL4647073,481.50300000000016,4.859600000000003,3,7,9,0
CHEMBL4643111,603.098,5.273900000000004,1,8,8,0
CHEMBL2441563,590.0550000000002,5.358700000000004,1,8,8,0
CHEMBL4636996,590.0990000000002,6.758400000000006,1,7,10,0
CHEMBL4635100,574.0560000000002,6.122300000000005,1,7,8,0
CHEMBL4648271,576.0720000000001,6.368300000000006,1,7,10,0
CHEMBL4787483,496.95800000000025,6.120400000000003,3,6,8,0
CHEMBL4795165,514.5450000000003,5.289200000000003,3,6,7,0
CHEMBL4757145,584.08,6.060800000000006,3,8,12,0
CHEMBL4756368,545.6030000000002,5.262100000000005,4,8,10,0
CHEMBL1619395,252.31799999999998,0.5590199999999994,1,5,4,0
CHEMBL4740108,300.3620000000001,1.74372,1,5,4,0
CHEMBL4755651,342.4430000000001,2.732800000000001,1,5,4,0
CHEMBL4755988,197.219,1.02432,1,5,1,0
CHEMBL4751362,385.4480000000001,5.371820000000003,1,5,2,0
CHEMBL4778826,383.83500000000015,4.142420000000004,0,6,6,0
CHEMBL4753700,1038.2889999999998,6.889240000000007,5,15,19,0
CHEMBL4798177,576.702,5.064800000000004,2,10,12,0
CHEMBL4558324,554.6550000000002,4.104200000000003,2,10,10,0
CHEMBL4796010,544.6810000000003,4.979100000000004,2,8,11,0
CHEMBL492399,279.343,3.7147200000000025,0,4,3,0
CHEMBL2420866,305.381,4.031120000000003,0,4,2,0
CHEMBL516047,295.411,4.428020000000004,0,4,3,0
CHEMBL4746488,329.403,4.867920000000003,0,4,3,0
CHEMBL3604205,291.354,3.7227000000000023,0,4,2,0
CHEMBL444724,299.761,4.059700000000003,0,4,3,0
CHEMBL2420867,325.79900000000004,4.376100000000003,0,4,2,0
CHEMBL4747078,593.654,6.326500000000007,2,8,11,0
CHEMBL4792967,609.6529999999999,5.562900000000006,2,9,11,0
CHEMBL4761468,525.6570000000004,5.307700000000005,2,8,11,0
CHEMBL4800367,525.6570000000004,5.158800000000005,2,8,12,0
CHEMBL4790568,523.6410000000003,4.606000000000004,2,8,11,0
CHEMBL4745195,529.6450000000002,3.9651000000000023,3,9,12,0
CHEMBL4747958,592.726,3.6273000000000026,2,10,12,0
CHEMBL4744138,527.6290000000002,4.632900000000003,2,9,10,0
CHEMBL4756020,541.6560000000003,4.544100000000003,2,9,11,0
CHEMBL4780286,330.3910000000001,3.770400000000002,3,4,5,0
CHEMBL4783569,360.41700000000003,3.779000000000001,3,5,6,0
CHEMBL4795296,392.4840000000001,4.201500000000002,2,5,5,0
CHEMBL4751641,393.4720000000001,3.445400000000001,3,5,5,0
CHEMBL4791195,357.4170000000001,3.8969000000000014,3,4,5,0
CHEMBL4743998,407.49900000000014,4.169500000000002,3,5,6,0
CHEMBL4744798,371.444,4.756400000000003,3,4,5,0
CHEMBL4741922,315.38000000000005,4.193000000000002,2,4,4,0
CHEMBL4779711,358.40100000000007,4.496200000000003,3,4,5,0
CHEMBL4776056,357.4170000000001,3.8969000000000014,3,4,5,0
CHEMBL4785569,358.445,5.196700000000004,2,4,6,0
CHEMBL4746770,372.47200000000004,5.585200000000005,2,4,6,0
CHEMBL4746697,380.3980000000001,5.3994000000000035,2,4,6,0
CHEMBL4800697,398.3880000000001,5.696600000000004,2,4,5,0
CHEMBL4170121,374.444,4.8152000000000035,2,5,6,0
CHEMBL4757806,387.44300000000004,3.9055000000000017,3,5,6,0
CHEMBL4778894,437.5250000000001,4.178100000000002,3,6,7,0
CHEMBL4759003,444.5830000000001,4.457800000000003,3,6,10,0
CHEMBL4793053,363.435305334,3.7790000000000026,3,5,7,0
CHEMBL4776396,374.444,4.169100000000002,3,5,7,0
CHEMBL4763315,423.4980000000001,3.1419000000000006,4,6,7,0
CHEMBL4740295,408.48300000000006,3.1739000000000015,3,6,6,0
CHEMBL4759127,387.44300000000004,2.7982000000000005,4,5,7,0
CHEMBL4776751,403.44200000000006,2.8779000000000003,4,6,7,0
CHEMBL4740573,453.5240000000001,3.150500000000001,4,7,8,0
CHEMBL4764993,417.46900000000005,3.737400000000001,4,6,7,0
CHEMBL4780965,331.3790000000001,3.1654000000000018,3,5,5,0
CHEMBL4789312,331.3790000000001,3.1654000000000018,3,5,5,0
CHEMBL4749862,361.40500000000003,3.1740000000000004,3,6,6,0
CHEMBL4748320,430.5560000000001,3.4216000000000015,4,6,10,0
CHEMBL4784777,495.60500000000013,2.9132000000000007,4,8,11,0
CHEMBL4787816,460.5820000000001,3.430200000000001,4,7,11,0
CHEMBL4787951,502.61900000000014,3.200800000000001,4,8,11,0
CHEMBL4778248,500.6470000000001,4.3545000000000025,4,7,11,0
CHEMBL4742081,501.63500000000016,2.7737999999999996,5,8,11,0
CHEMBL4749064,448.5460000000001,3.5607000000000015,4,6,10,0
CHEMBL4748149,378.40700000000004,3.4018000000000006,4,5,6,0
CHEMBL4748367,448.5460000000001,3.5607000000000015,4,6,10,0
CHEMBL4789027,378.40700000000004,3.4018000000000006,4,5,6,0
CHEMBL4784258,474.60900000000015,3.772400000000002,3,7,11,0
CHEMBL4792577,404.47000000000014,3.9254000000000024,3,6,8,0
CHEMBL4794073,410.4240000000001,5.025900000000004,2,5,8,0
CHEMBL4786776,344.4180000000001,4.1605000000000025,3,4,6,0
CHEMBL4760328,388.471,4.559200000000003,3,5,8,0
CHEMBL4164805,390.44300000000004,3.2713,4,6,7,0
CHEMBL4175024,360.41700000000003,3.2627000000000006,4,5,6,0
CHEMBL4777554,651.0950000000004,6.216300000000006,2,10,13,0
CHEMBL4763967,582.5390000000004,5.052300000000004,2,9,10,0
CHEMBL4745521,556.9570000000002,5.796000000000004,2,8,10,0
CHEMBL4796407,542.9300000000003,5.4059000000000035,2,8,9,0
CHEMBL4753193,598.0100000000001,5.091700000000004,2,9,9,0
CHEMBL4793852,640.0470000000001,5.398500000000004,2,9,10,0
CHEMBL4757724,612.0370000000001,5.481800000000004,2,9,10,0
CHEMBL4792426,598.0100000000004,5.139600000000004,3,9,10,0
CHEMBL4743173,485.83400000000023,5.474100000000003,2,7,6,0
CHEMBL4790583,473.7980000000002,5.604600000000003,2,6,5,0
CHEMBL4750196,598.9940000000005,5.566600000000004,2,9,10,0
CHEMBL4777353,570.9840000000003,6.186100000000005,2,8,11,0
CHEMBL4749765,705.1180000000002,7.145600000000007,2,10,13,0
CHEMBL4747893,688.1160000000001,6.401500000000006,2,11,13,0
CHEMBL4752951,554.9850000000005,5.053400000000004,2,8,9,0
CHEMBL4759414,581.0040000000005,5.427500000000005,2,9,10,0
CHEMBL4790655,553.9970000000005,5.658400000000004,2,7,9,0
CHEMBL4750608,598.9940000000005,5.566600000000005,2,9,10,0
CHEMBL4782025,615.4490000000004,6.080900000000004,2,9,10,0
CHEMBL4760606,632.0889999999997,5.061900000000005,2,9,10,0
CHEMBL4789811,579.0070000000002,5.530080000000004,2,8,9,0
CHEMBL4743566,615.4490000000004,6.080900000000004,2,9,10,0
CHEMBL4760864,621.9940000000006,6.677200000000004,2,7,9,0
CHEMBL4754811,598.9940000000005,5.566600000000004,2,9,10,0
CHEMBL4741678,571.9870000000005,5.797500000000004,2,7,9,0
CHEMBL4755832,536.0070000000005,5.519300000000005,2,7,9,0
CHEMBL4776057,632.0889999999999,5.061900000000005,2,9,10,0
CHEMBL4797395,559.6500000000002,3.3602000000000016,3,10,7,0
CHEMBL4752022,591.7170000000001,3.943400000000003,2,10,8,0
CHEMBL4786787,573.7270000000002,3.804300000000003,2,10,8,0
CHEMBL4795878,573.7270000000002,3.804300000000003,2,10,8,0
CHEMBL4746895,697.6630000000004,6.1550000000000065,4,10,9,0
CHEMBL4782900,683.6360000000003,5.852000000000006,5,10,8,0
CHEMBL4750158,683.6360000000003,5.8520000000000065,5,10,8,0
CHEMBL4791596,882.8080000000006,7.110200000000009,5,12,13,0
CHEMBL4792673,512.5180000000003,5.199800000000005,3,8,5,0
CHEMBL4753631,378.41700000000003,4.051000000000002,1,8,5,0
CHEMBL4750734,368.37800000000004,3.644000000000002,1,9,5,0
CHEMBL4793105,526.4280000000003,4.976700000000004,3,7,7,0
CHEMBL4745868,540.4550000000004,5.2851200000000045,3,7,7,0
CHEMBL4776012,560.8730000000004,5.630100000000004,3,7,7,0
CHEMBL4746377,590.0060000000005,5.350700000000004,3,8,8,0
CHEMBL4776073,560.8730000000004,5.630100000000004,3,7,7,0
CHEMBL4740234,527.4160000000004,4.371700000000002,3,8,7,0
CHEMBL4785849,527.4120000000004,5.025400000000004,2,7,7,0
CHEMBL4453068,303.3210000000001,3.1259000000000015,1,5,2,0
CHEMBL4750375,321.3110000000001,3.2650000000000015,1,5,2,0
CHEMBL4743464,322.2990000000001,3.155380000000001,1,6,2,0
CHEMBL4744655,331.73400000000015,3.937100000000002,1,5,2,0
CHEMBL4743220,376.18500000000023,4.046200000000002,1,5,2,0
CHEMBL4759031,423.18500000000023,3.888300000000002,1,5,2,0
CHEMBL4759650,365.286,4.302500000000001,1,5,2,0
CHEMBL4778159,304.3090000000001,3.016280000000001,1,6,2,0
CHEMBL4740063,313.7440000000001,3.798000000000002,1,5,2,0
CHEMBL1198370,358.19500000000016,3.9071000000000016,1,5,2,0
CHEMBL4793453,394.175,4.185300000000002,1,5,2,0
CHEMBL4762453,410.63000000000005,4.699600000000001,1,5,2,0
CHEMBL4794223,455.081,4.808700000000002,1,5,2,0
CHEMBL4783428,394.17500000000024,4.185300000000002,1,5,2,0
CHEMBL4744207,366.1790000000001,4.590500000000001,1,5,2,0
CHEMBL4791756,376.18500000000023,4.0462000000000025,1,5,2,0
CHEMBL4786961,394.17500000000024,4.185300000000002,1,5,2,0
CHEMBL4749501,315.27900000000005,3.4228000000000023,1,5,2,0
CHEMBL4750368,274.345,3.094920000000001,2,5,4,0
CHEMBL4741340,504.64950889000033,4.509800000000003,2,8,11,0
CHEMBL4759697,526.9160000000002,3.3564000000000007,4,10,10,0
CHEMBL4794998,540.9430000000002,3.746500000000001,4,10,11,0
CHEMBL4783641,554.9700000000003,4.136600000000002,4,10,12,0
CHEMBL4793338,526.9160000000002,3.3564000000000007,4,10,10,0
CHEMBL4759072,540.9430000000002,3.746500000000001,4,10,11,0
CHEMBL4744985,554.9700000000003,4.136600000000002,4,10,12,0
CHEMBL4758842,633.04,4.935400000000003,4,11,13,0
CHEMBL4794670,647.0669999999999,5.325500000000004,4,11,14,0
CHEMBL4758761,661.0939999999998,5.715600000000005,4,11,15,0
CHEMBL4759112,485.94700000000023,4.389900000000003,2,7,8,0
CHEMBL4798527,548.5690000000002,5.172240000000005,3,7,3,0
CHEMBL4868909,385.37900000000013,3.6900800000000027,2,7,3,0
CHEMBL4877054,574.0340000000003,5.009700000000002,3,8,11,0
CHEMBL4861346,624.0410000000003,5.889400000000005,3,8,11,0
CHEMBL4859542,545.6210000000003,4.198500000000002,3,8,11,0
CHEMBL4855080,574.0340000000003,5.009700000000002,3,8,11,0
CHEMBL4853833,589.5960000000003,5.236000000000003,3,8,11,0
CHEMBL4873098,680.1580000000004,6.5887000000000056,3,9,14,0
CHEMBL4846607,518.5460000000002,4.848500000000002,4,6,5,0
CHEMBL4857605,546.6000000000001,4.568700000000002,4,6,7,0
CHEMBL4848093,637.1620000000001,5.921400000000004,4,7,10,0
CHEMBL4863294,528.3860000000002,4.989400000000004,3,8,10,0
CHEMBL4860398,534.6240000000004,5.236280000000004,3,8,12,0
CHEMBL4873506,534.6240000000004,5.236280000000004,3,8,12,0
CHEMBL4851176,520.5970000000003,4.846180000000004,3,8,11,0
CHEMBL4852664,520.5970000000003,4.846180000000004,3,8,11,0
CHEMBL4868614,548.6510000000004,5.626380000000005,3,8,13,0
CHEMBL4859375,548.6510000000004,5.626380000000005,3,8,13,0
CHEMBL4858583,405.2450000000001,5.290200000000003,1,7,5,0
CHEMBL4857477,390.27400000000017,4.411400000000003,2,4,5,0
CHEMBL4856453,443.45500000000015,4.340100000000003,2,6,7,0
CHEMBL1988225,404.85700000000014,3.8991000000000025,2,5,5,0
CHEMBL4866476,410.5020000000001,4.755600000000004,1,5,3,0
CHEMBL4871569,332.98300000000006,1.94372,1,4,0,0
CHEMBL4873767,346.8170000000001,6.004400000000004,2,3,3,0
CHEMBL4847264,484.5640000000003,3.952300000000001,4,8,7,0
CHEMBL4297865,487.53900000000027,4.5092000000000025,3,7,7,0
CHEMBL4850239,514.5460000000004,4.278300000000002,3,9,8,0
CHEMBL4855850,538.6090000000002,2.1640999999999995,3,9,9,0
CHEMBL4866162,640.1410000000002,5.564600000000004,3,10,10,0
CHEMBL4861707,453.9340000000002,3.4880000000000013,4,8,6,0
CHEMBL4858714,454.91800000000023,3.5684000000000022,4,8,7,0
CHEMBL4875985,484.9440000000003,3.4472000000000023,4,9,9,0
CHEMBL4869024,497.98700000000025,3.362400000000001,4,9,9,0
CHEMBL4870560,498.97100000000034,3.8373000000000026,4,9,10,0
CHEMBL4858409,498.92700000000036,2.9738000000000016,4,9,8,0
CHEMBL4871985,495.97100000000023,3.6986000000000017,5,8,7,0
CHEMBL4858535,554.0510000000004,3.9631000000000016,5,9,11,0
CHEMBL4851795,444.8350000000001,2.620399999999999,6,9,8,0
CHEMBL4862351,511.96600000000035,4.031500000000003,2,9,9,0
CHEMBL4862976,509.9980000000004,3.555920000000002,4,8,8,0
CHEMBL4863836,535.6080000000001,3.9167000000000014,3,7,7,0
CHEMBL4878626,570.053,4.570100000000004,3,7,7,0
CHEMBL3936761,471.5610000000002,4.222600000000003,2,6,6,0
CHEMBL3647964,440.5070000000002,4.2173000000000025,1,7,5,0
CHEMBL4871192,453.5020000000002,3.559800000000002,2,5,5,0
CHEMBL4869409,471.4920000000002,3.698900000000002,2,5,5,0
CHEMBL4857353,489.4820000000002,3.838000000000002,2,5,5,0
CHEMBL4856592,483.52800000000025,3.5684000000000022,2,6,6,0
CHEMBL4875332,439.47500000000014,3.1697000000000015,2,5,5,0
CHEMBL4852264,457.46500000000015,3.3088000000000015,2,5,5,0
CHEMBL4863088,425.4480000000001,2.779600000000001,2,5,5,0
CHEMBL4867893,455.47400000000016,2.7882000000000007,2,6,6,0
CHEMBL4871593,526.6450000000002,3.2024000000000017,2,10,7,0
CHEMBL4877510,522.6490000000005,6.048100000000006,0,7,9,0
CHEMBL5085136,457.4900000000002,2.657,2,6,3,0
CHEMBL5083976,443.5070000000001,2.9369000000000005,2,5,4,0
CHEMBL5077776,458.5220000000001,3.0135000000000005,3,6,5,0
CHEMBL5088102,499.57500000000044,2.3499999999999996,3,7,4,0
CHEMBL5089073,457.5340000000001,3.618500000000002,3,5,5,0
CHEMBL5076067,492.96700000000016,3.666900000000002,3,6,5,0
CHEMBL5085118,472.54900000000015,3.3219200000000013,3,6,5,0
CHEMBL5079430,486.57600000000014,3.7921000000000022,3,6,6,0
CHEMBL5094282,1067.1059999999995,10.665499999999993,1,14,21,0
CHEMBL5079998,919.384,9.221200000000001,1,13,17,0
CHEMBL5077378,650.168,5.480100000000004,3,10,9,0
CHEMBL5094480,595.088,5.794300000000004,3,9,9,0
CHEMBL5087815,664.195,5.490500000000004,2,11,9,0
CHEMBL5086066,609.115,5.804700000000005,2,10,9,0
CHEMBL5087610,581.061,5.026100000000003,2,10,8,0
CHEMBL5087264,568.018,5.1109000000000036,2,10,8,0
CHEMBL5081299,553.9910000000002,5.100500000000003,3,9,8,0
CHEMBL5078413,596.0720000000003,5.891100000000005,2,10,10,0
CHEMBL5094288,549.6350000000002,3.721020000000002,2,9,8,0
CHEMBL1714813,309.3690000000001,3.8201000000000027,1,5,5,0
CHEMBL5085143,542.1090000000003,4.628700000000004,2,9,10,0
CHEMBL5079081,576.5540000000001,5.195200000000005,2,9,10,0
CHEMBL5086894,584.105,5.090000000000004,2,9,8,0
CHEMBL5084760,568.1060000000001,5.3898200000000065,2,8,7,0
CHEMBL5076986,588.5239999999999,5.734800000000005,2,8,7,0
CHEMBL5081174,622.9689999999999,6.3882000000000065,2,8,7,0
CHEMBL5077866,638.075,5.980000000000005,2,9,8,0
CHEMBL5088423,622.076,6.100200000000005,2,8,7,0
CHEMBL5078816,604.086,6.0190000000000055,2,8,8,0
CHEMBL5091683,632.9749999999998,5.843900000000006,2,8,7,0
CHEMBL5087931,569.094,4.784820000000005,2,9,7,0
CHEMBL5081817,622.9689999999999,6.3882000000000065,2,8,7,0
CHEMBL5069689,490.5230000000002,4.719400000000003,2,8,7,0
CHEMBL5083645,506.52200000000016,4.844700000000002,2,9,8,0
CHEMBL5076283,534.5760000000002,4.736000000000003,2,9,10,0
CHEMBL5069609,552.5660000000003,4.875100000000002,2,9,10,0
CHEMBL5075594,569.0210000000003,5.389400000000004,2,9,10,0
CHEMBL5081433,539.5960000000002,3.9556000000000013,3,9,9,0
CHEMBL5080260,538.6080000000002,5.059300000000004,2,9,9,0
CHEMBL5094406,479.58900000000034,3.3111000000000015,3,10,12,0
CHEMBL5071181,465.5620000000003,2.8282000000000007,3,10,11,0
CHEMBL5080676,479.58900000000034,3.1366200000000015,3,10,11,0
CHEMBL5088907,465.5620000000003,2.8282000000000007,3,10,11,0
CHEMBL5083034,572.6700000000003,4.129600000000003,3,11,13,0
CHEMBL5072451,538.6560000000002,4.589800000000002,3,9,12,0
CHEMBL5089161,590.7320000000003,6.156800000000006,3,9,13,0
