id,MW,cLogP,HBD,HBA,RotB,charge
ZINCk7000004euOH,298.368,0.5463999999999998,4,5,7,0
ZINCk7000004euPo,298.368,0.5759000000000003,3,5,7,0
ZINCk7000004euWc,309.432,0.14180000000000237,3,4,12,0
ZINCk7000004euWy,286.372,0.148600000000001,2,4,7,0
ZINCk7000004euXB,285.38800000000003,0.1281000000000021,2,4,6,0
ZINCk7000004euZu,284.31600000000003,0.19029999999999975,1,7,7,0
ZINCk7000004ev1X,307.41200000000003,0.19960000000000044,1,5,6,0
ZINCk7000004ev3m,326.48400000000015,0.16860000000000097,0,5,8,0
ZINCk7000004ev6P,303.384,0.17880000000000018,2,4,5,0
ZINCk7000004ev8f,301.41600000000005,0.10890000000000022,1,6,6,0
ZINCk7000004ev9l,305.444,0.11440000000000117,1,4,7,0
ZINCk7000004evfk,305.36000000000007,0.18930000000000063,3,6,7,0
ZINCk7000004evhA,302.4000000000001,0.19160000000000188,2,5,7,0
ZINCk7000004evhU,308.40000000000003,0.14910000000000145,2,5,9,0
ZINCk7000004evjp,284.27200000000005,0.1190999999999996,2,7,6,0
ZINCk7000004evkV,284.316,0.18430000000000069,1,8,8,0
ZINCk7000004evlr,283.372,0.1812000000000012,3,3,7,0
ZINCk7000004evn9,281.356,0.12280000000000069,1,3,3,0
ZINCk7000004evuc,285.388,0.16290000000000165,3,5,8,0
ZINCk7000004evxP,285.38800000000003,0.16130000000000222,3,4,9,0
ZINCk7000004evAq,286.372,0.14860000000000095,2,4,7,0
ZINCk7000004evB4,286.372,0.19490000000000074,3,4,10,0
ZINCk7000004evBm,308.40000000000003,0.16220000000000145,2,5,9,0
ZINCk7000004evBC,283.332,0.16779999999999995,2,6,8,0
ZINCk7000004evEq,290.36,0.14919999999999978,4,5,7,0
ZINCk7000004evFM,303.384,0.15580000000000044,3,4,7,0
ZINCk7000004evKI,279.344,0.17450000000000054,0,5,4,0
ZINCk7000004evMY,286.37200000000007,0.1949000000000008,3,4,7,0
ZINCk7000004evOq,282.344,0.12750000000000067,3,5,7,0
ZINCk7000004evQy,306.384,0.15820000000000078,1,5,8,0
ZINCk7000004evRK,303.428,0.13870000000000238,1,4,6,0
ZINCk7000004evSD,305.4440000000001,0.1144000000000025,1,4,7,0
ZINCk7000004evTd,303.42800000000005,0.18500000000000216,2,4,5,0
ZINCk7000004evTJ,286.37199999999996,0.14860000000000095,2,5,7,0
ZINCk7000004ew0g,281.36,0.16870000000000052,2,5,7,0
ZINCk7000004ew0S,283.372,0.18180000000000174,1,4,5,0
ZINCk7000004ew3L,285.38800000000003,0.16130000000000277,3,4,7,0
ZINCk7000004ew3Y,278.312,0.5154799999999999,2,6,6,0
ZINCk7000004ew5l,286.372,0.14860000000000095,2,4,7,0
ZINCk7000004ewaq,285.38800000000003,0.16130000000000178,3,4,7,0
ZINCk7000004ewe9,280.3279999999999,0.13970000000000082,3,5,5,0
ZINCk7000004eweO,285.388,0.17600000000000132,3,4,7,0
ZINCk7000004ewfT,285.38800000000003,0.12810000000000166,2,4,7,0
ZINCk7000004ewhL,286.372,0.14860000000000095,2,4,9,0
ZINCk7000004ewhX,282.34000000000003,0.1431999999999995,4,5,8,0
ZINCk7000004ewk1,288.38800000000003,0.1753000000000003,4,4,9,0
ZINCk7000004ewkt,282.34,0.6012999999999993,4,5,7,0
ZINCk7000004ewkA,302.35200000000003,0.18139999999999962,3,7,7,0
ZINCk7000004ewnH,304.41200000000003,0.18430000000000102,1,4,6,0
ZINCk7000004ewog,300.38400000000007,0.19219999999999948,1,5,5,0
ZINCk7000004ewqO,301.36800000000005,0.14110000000000056,2,5,4,0
ZINCk7000004ewr4,303.3840000000001,0.17880000000000013,2,4,8,0
ZINCk7000004ewtO,287.40400000000005,0.14330000000000187,4,4,9,0
ZINCk7000004ewwv,301.368,0.17479999999999984,0,6,3,0
ZINCk7000004ewA8,282.29599999999994,0.5690999999999997,3,5,7,0
ZINCk7000004ewAM,281.35999999999996,0.16620000000000112,3,5,7,0
ZINCk7000004ewCU,282.344,0.19680000000000075,2,5,8,0
ZINCk7000004ewKq,281.3599999999999,0.18650000000000083,2,6,7,0
ZINCk7000004ewLd,283.328,0.14679999999999982,2,6,7,0
ZINCk7000004ewNZ,283.328,0.12309999999999971,4,5,6,0
ZINCk7000004ewOM,300.384,0.15842000000000073,2,5,5,0
ZINCk7000004ewV5,275.312,0.13428000000000007,1,5,4,0
ZINCk7000004ewW7,300.384,0.11480000000000112,2,5,6,0
ZINCk7000004ewWt,279.34399999999994,0.18130000000000013,2,5,6,0
ZINCk7000004ewX0,282.344,0.1863999999999995,1,7,5,0
ZINCk7000004ewYm,303.3840000000001,0.14279999999999982,1,7,7,0
ZINCk7000004ex1J,281.36000000000007,-0.42089999999999783,1,4,4,0
ZINCk7000004ex4k,284.35599999999994,0.1666000000000003,1,4,4,0
ZINCk7000004ex6K,306.38400000000007,0.15820000000000078,1,5,6,0
ZINCk7000004ex7c,281.356,0.17230000000000112,2,4,5,0
ZINCk7000004ex7Q,281.31200000000007,0.1964999999999999,0,4,5,0
ZINCk7000004exay,307.412,0.19960000000000044,1,5,6,0
ZINCk7000004exdy,366.24100000000004,0.17310000000000014,3,4,6,0
ZINCk7000004exfY,288.34400000000005,0.11930000000000085,2,5,5,0
ZINCk7000004exgK,304.41200000000003,0.18430000000000102,1,4,5,0
ZINCk7000004exhU,306.38400000000007,0.10870000000000024,0,5,6,0
ZINCk7000004exif,306.38400000000007,0.15500000000000114,1,5,6,0
ZINCk7000004exir,282.432,0.17490000000000316,0,4,4,0
ZINCk7000004exlc,304.324,0.1706199999999995,2,5,5,0
ZINCk7000004exlM,304.36800000000005,0.17170000000000002,2,5,7,0
ZINCk7000004exmB,282.34399999999994,0.12610000000000104,1,5,7,0
ZINCk7000004exnA,299.35200000000003,0.13440000000000007,0,6,4,0
ZINCk7000004exoK,283.37199999999996,0.18000000000000105,0,3,3,0
ZINCk7000004exqd,281.35600000000005,0.19590000000000019,2,3,4,0
ZINCk7000004exqC,301.412,0.11660000000000093,2,4,3,0
ZINCk7000004exqI,301.412,0.11660000000000093,2,4,3,0
ZINCk7000004exro,281.31600000000003,0.1946000000000001,3,5,6,0
ZINCk7000004exsv,275.312,0.17639999999999967,1,5,4,0
ZINCk7000004exvV,279.344,0.1385000000000005,1,5,4,0
ZINCk7000004exxY,297.277,0.17180000000000029,2,3,3,0
ZINCk7000004exC5,282.38800000000003,0.15400000000000125,0,4,6,0
ZINCk7000004exDt,278.35600000000005,0.19410000000000016,0,5,4,0
ZINCk7000004exL2,286.37200000000007,0.10070000000000112,1,4,6,0
ZINCk7000004exMh,284.35600000000005,0.11710000000000109,0,5,7,0
ZINCk7000004exPU,277.328,0.17569999999999997,1,5,5,0
ZINCk7000004exSb,279.34,0.14728000000000036,1,5,4,0
ZINCk7000004exUv,308.444,0.14640000000000097,2,5,8,0
ZINCk7000004exYA,281.36,0.12240000000000073,1,5,8,0
ZINCk7000004exZi,308.40000000000003,0.11590000000000084,1,5,9,0
ZINCk7000004ey38,281.35600000000005,0.12440000000000051,1,3,6,0
ZINCk7000004ey5D,280.37600000000003,0.18360000000000093,1,5,5,0
ZINCk7000004ey7K,285.38800000000003,0.1281000000000021,2,4,7,0
ZINCk7000004ey9g,279.34400000000005,0.18152000000000018,2,5,6,0
ZINCk7000004eyai,282.392,0.10580000000000167,0,7,9,0
ZINCk7000004eyao,282.388,0.186680000000002,1,5,8,0
ZINCk7000004eyd8,283.376,0.1206000000000006,2,6,9,0
ZINCk7000004eydf,286.37200000000007,0.14860000000000095,2,5,9,0
ZINCk7000004eyg5,301.41600000000005,0.16750000000000087,0,6,6,0
ZINCk7000004eykk,307.4160000000001,0.136200000000001,2,4,9,0
ZINCk7000004eylD,305.444,0.16230000000000122,2,4,7,0
ZINCk7000004eym5,300.384,0.18641999999999986,1,5,7,0
ZINCk7000004eymO,305.4440000000001,0.10400000000000142,1,4,5,0
ZINCk7000004eyob,308.4000000000001,0.1308000000000007,1,5,8,0
ZINCk7000004eyrx,281.4,0.13820000000000165,1,4,4,0
ZINCk7000004eyry,278.356,0.10990000000000011,2,5,6,0
ZINCk7000004eyAj,280.328,0.1069,1,5,8,0
ZINCk7000004eyAD,282.348,0.13450000000000073,2,5,7,0
ZINCk7000004eyDb,301.36800000000005,0.11470000000000002,1,6,7,0
ZINCk7000004eyE4,308.40000000000003,0.11750000000000149,1,5,10,0
ZINCk7000004eyGZ,286.372,0.10070000000000023,1,4,5,0
ZINCk7000004eyKf,299.396,0.16060000000000124,2,4,7,0
ZINCk7000004eyM6,279.38800000000003,0.1929000000000014,2,5,8,0
ZINCk7000004eyMu,281.36000000000007,0.13860000000000117,1,6,9,0
ZINCk7000004eyNj,286.372,0.14860000000000007,2,4,6,0
ZINCk7000004eyNM,286.372,0.14700000000000024,2,4,5,0
ZINCk7000004eyOU,279.34000000000003,0.10679999999999973,3,3,7,0
ZINCk7000004eySC,293.33900000000006,0.19459999999999966,3,5,7,0
ZINCk7000004eyVT,284.312,0.19430000000000008,2,5,8,0
ZINCk7000004eyXe,311.4000000000001,0.11020000000000119,0,6,11,0
ZINCk7000004eyY0,302.3960000000001,0.10440000000000094,1,4,5,0
ZINCk7000004eyZC,323.39200000000005,0.1898000000000004,0,6,6,0
ZINCk7000004ez1t,301.41200000000003,0.11348000000000047,0,5,6,0
ZINCk7000004ez2L,300.38800000000003,0.11397999999999975,1,6,8,0
ZINCk7000004ez4X,305.36000000000007,0.16899999999999982,1,7,7,0
ZINCk7000004ez5t,286.37199999999996,0.14700000000000024,2,4,6,0
ZINCk7000004ez5I,286.372,0.14700000000000024,2,4,5,0
ZINCk7000004ez6D,278.31199999999995,0.17391999999999969,2,5,4,0
ZINCk7000004ez76,293.245,0.1655999999999998,1,5,4,0
ZINCk7000004ez77,295.217,0.1588,2,5,5,0
ZINCk7000004ez7c,319.3450000000001,0.1711999999999998,2,5,5,0
ZINCk7000004ez8D,285.38800000000003,0.11340000000000228,2,4,6,0
ZINCk7000004ezcK,285.38800000000003,0.11180000000000212,2,4,5,0
ZINCk7000004ezcP,289.42,0.16700000000000204,1,5,12,0
ZINCk7000004ezf9,301.309,0.17709999999999965,3,4,9,0
ZINCk7000004ezhA,274.28,0.9450999999999998,2,6,4,0
ZINCk7000004ezhI,278.35599999999994,0.15420000000000061,2,4,6,0
ZINCk7000004ezif,278.35599999999994,0.15580000000000044,2,4,7,0
ZINCk7000004ezig,278.35600000000005,0.14110000000000145,2,4,6,0
ZINCk7000004ezm9,278.27200000000005,0.12050000000000038,2,6,3,0
ZINCk7000004ezsW,276.29600000000005,0.1310999999999996,1,6,4,0
ZINCk7000004eztk,274.3280000000001,0.16668000000000022,2,6,3,0
ZINCk7000004ezBT,305.4440000000001,0.11440000000000161,1,4,6,0
ZINCk7000004ezBV,281.35600000000005,0.16359999999999958,2,4,3,0
ZINCk7000004ezBZ,281.4,0.18610000000000038,2,4,5,0
ZINCk7000004ezEc,277.324,0.12600000000000033,1,4,3,0
ZINCk7000004ezEQ,283.42,0.3568700000000014,4,3,6,0
ZINCk7000004ezHM,281.356,0.12440000000000051,1,3,2,0
ZINCk7000004ezIe,278.35600000000005,0.1522200000000007,1,5,4,0
ZINCk7000004ezJ3,285.38800000000003,0.16890000000000094,3,4,5,0
ZINCk7000004ezJm,283.32800000000003,0.15970000000000079,3,3,4,0
ZINCk7000004ezN9,299.4000000000001,0.5450999999999996,2,6,4,0
ZINCk7000004ezOR,303.4280000000001,0.15830000000000144,1,4,3,0
ZINCk7000004ezXz,279.38400000000007,0.18140000000000134,0,4,4,0
ZINCk7000004ezY7,282.4320000000001,0.12820000000000253,2,4,6,0
ZINCk7000004eA1m,285.4320000000001,0.14350000000000218,2,5,8,0
ZINCk7000004eA2b,280.4200000000001,0.1783000000000019,1,6,7,0
ZINCk7000004eA5q,292.3740000000001,0.1111000000000022,2,4,7,0
ZINCk7000004eA5T,279.3880000000001,0.1759000000000004,1,5,5,0
ZINCk7000004eA6z,276.344,0.14699999999999958,1,7,3,0
ZINCk7000004eAb9,284.35600000000005,0.1650000000000018,1,5,5,0
ZINCk7000004eAcn,283.328,0.1579000000000006,1,6,6,0
ZINCk7000004eAii,305.444,0.12030000000000163,3,5,7,0
ZINCk7000004eAlb,281.36000000000007,0.19590000000000063,1,6,5,0
ZINCk7000004eArp,289.3260000000001,0.10530000000000062,1,3,2,0
ZINCk7000004eAto,280.37199999999996,0.14310000000000095,2,3,2,0
ZINCk7000004eAvt,278.35600000000005,0.17492000000000052,3,3,5,0
ZINCk7000004eAw6,301.36800000000005,0.17380000000000018,2,5,5,0
ZINCk7000004eAC9,279.34000000000003,0.14870000000000116,2,4,5,0
ZINCk7000004eAD4,281.356,0.12440000000000051,1,3,5,0
ZINCk7000004eADz,284.36,0.17260000000000097,1,4,3,0
ZINCk7000004eALu,277.328,0.15871999999999975,1,4,4,0
ZINCk7000004eAN9,298.36800000000005,0.10339999999999927,0,5,5,0
ZINCk7000004eANI,284.356,0.11870000000000092,0,4,6,0
ZINCk7000004eAQL,282.432,0.1266000000000016,2,4,5,0
ZINCk7000004eAWj,275.26800000000003,0.1304999999999999,1,6,3,0
ZINCk7000004eAZ7,304.4120000000001,0.1348000000000007,0,4,5,0
ZINCk7000004eAZ9,284.356,0.11710000000000109,0,4,4,0
ZINCk7000004eB6s,281.356,0.17230000000000018,2,3,4,0
ZINCk7000004eB8L,287.31,0.11070000000000008,2,3,3,0
ZINCk7000004eBgT,285.38800000000003,0.18970000000000153,0,5,5,0
ZINCk7000004eBik,296.356,-0.4113000000000002,3,7,5,0
ZINCk7000004eBkX,306.338,0.3769700000000001,4,3,6,0
ZINCk7000004eBlg,275.30800000000005,0.12770000000000037,1,3,1,0
ZINCk7000004eBlw,279.34399999999994,0.18539999999999934,1,5,4,0
ZINCk7000004eBqK,282.344,0.1740000000000006,2,5,7,0
ZINCk7000004eBs8,302.39600000000013,0.12870000000000048,2,4,4,0
ZINCk7000004eBw3,284.356,0.1666000000000003,1,4,4,0
ZINCk7000004eBxI,281.35600000000005,0.17230000000000084,2,3,6,0
ZINCk7000004eBB9,285.38800000000003,0.12810000000000166,2,4,7,0
ZINCk7000004eBBJ,282.344,0.14010000000000056,2,5,8,0
ZINCk7000004eBIs,292.33000000000004,0.10490000000000088,2,3,6,0
ZINCk7000004eBJF,285.25,0.1555999999999994,3,3,4,0
ZINCk7000004eBKp,285.34400000000005,0.15350000000000041,3,4,5,0
ZINCk7000004eBMn,294.34000000000003,0.10251999999999956,3,6,5,0
ZINCk7000004eBMQ,302.35200000000003,0.1182000000000003,2,5,7,0
ZINCk7000004eBQS,296.29300000000006,0.13979999999999992,2,3,3,0
ZINCk7000004eBRU,282.3040000000001,0.17980000000000018,1,6,3,0
ZINCk7000004eBVg,285.344,0.1056000000000008,2,5,5,0
ZINCk7000004eBXZ,282.388,0.1852000000000017,4,3,5,0
ZINCk7000004eBYE,299.35600000000005,0.1503999999999997,4,5,6,0
ZINCk7000004eBZq,286.32800000000003,0.18680000000000097,2,5,5,0
ZINCk7000004eC1o,286.328,0.13890000000000047,1,5,5,0
ZINCk7000004eC1z,281.31600000000003,0.17691999999999997,1,6,4,0
ZINCk7000004eC3S,275.308,0.18439999999999906,3,3,4,0
ZINCk7000004eC43,282.34399999999994,0.1740000000000006,2,5,8,0
ZINCk7000004eC4I,285.388,0.17440000000000144,3,4,6,0
ZINCk7000004eC4M,279.34000000000003,0.18762000000000012,2,4,6,0
ZINCk7000004eC5m,282.344,0.13850000000000073,2,5,7,0
ZINCk7000004eC9j,286.37600000000003,0.11340000000000106,4,3,7,0
ZINCk7000004eCdZ,280.3279999999999,-0.39999999999999897,3,5,5,0
ZINCk7000004eCeQ,279.29599999999994,0.17680000000000073,4,4,6,0
ZINCk7000004eCfi,300.384,0.13460000000000116,2,5,7,0
ZINCk7000004eCgG,300.38000000000005,0.19460000000000144,2,5,8,0
ZINCk7000004eCjN,299.29299999999995,0.14329999999999976,3,4,8,0
ZINCk7000004eCoP,294.384,0.18089999999999967,2,7,7,0
ZINCk7000004eCp2,303.384,0.13250000000000028,1,4,5,0
ZINCk7000004eCpt,301.36800000000005,0.1499999999999999,2,5,8,0
ZINCk7000004eCtp,324.399,0.18440000000000034,2,4,8,0
ZINCk7000004eCtF,310.3910000000001,0.1490000000000009,2,5,6,0
ZINCk7000004eCwq,301.4120000000001,0.11250000000000049,1,4,5,0
ZINCk7000004eCyT,296.356,-0.45769999999999955,2,6,5,0
ZINCk7000004eCzk,296.356,0.1342999999999997,2,6,6,0
ZINCk7000004eCCm,285.388,0.12650000000000095,2,4,5,0
ZINCk7000004eCD3,278.356,0.12042000000000064,3,4,6,0
ZINCk7000004eCD7,278.35600000000005,0.12042000000000064,3,4,6,0
ZINCk7000004eCDI,280.32800000000003,0.1429000000000007,3,5,6,0
ZINCk7000004eCLT,292.2820000000001,0.16939999999999955,1,4,6,0
ZINCk7000004eCMc,309.29400000000004,0.14049999999999974,2,6,6,0
ZINCk7000004eCMJ,295.28200000000004,0.18310000000000004,1,6,5,0
ZINCk7000004eCOo,279.29600000000005,0.18419999999999953,2,6,6,0
ZINCk7000004eCRn,285.3440000000001,0.15350000000000086,3,4,6,0
ZINCk7000004eCTo,307.41200000000003,0.1996000000000005,1,6,6,0
ZINCk7000004eCUg,283.324,0.12989999999999924,2,5,5,0
ZINCk7000004eCVF,279.3,0.12781999999999943,2,5,4,0
ZINCk7000004eCVY,297.33600000000007,0.15760000000000007,1,6,4,0
ZINCk7000004eCWL,282.34,0.13300000000000045,2,5,5,0
ZINCk7000004eD0D,287.312,0.11860000000000026,0,6,4,0
ZINCk7000004eD57,308.4000000000001,0.1622000000000015,2,5,8,0
ZINCk7000004eD82,306.3840000000001,0.15820000000000078,1,5,7,0
ZINCk7000004eD9t,280.3280000000001,0.12850000000000056,3,5,6,0
ZINCk7000004eDeG,286.372,0.1949000000000008,3,5,8,0
ZINCk7000004eDfU,286.37199999999996,0.10070000000000118,1,5,6,0
ZINCk7000004eDgK,285.29999999999995,0.17010000000000014,0,7,8,0
ZINCk7000004eDgL,321.46800000000013,0.1772000000000009,1,6,8,0
ZINCk7000004eDj6,308.4000000000001,0.12920000000000176,1,5,9,0
ZINCk7000004eDjK,310.41600000000005,0.11120000000000108,2,5,9,0
ZINCk7000004eDkF,320.43600000000004,0.10210000000000052,1,6,7,0
ZINCk7000004eDln,285.344,0.1887000000000011,1,4,5,0
ZINCk7000004eDnb,286.372,0.14860000000000095,2,5,7,0
ZINCk7000004eDpp,284.356,0.11870000000000092,0,5,6,0
ZINCk7000004eDpL,284.35599999999994,0.1666000000000017,1,5,6,0
ZINCk7000004eDqQ,288.34400000000005,0.12090000000000067,2,5,6,0
ZINCk7000004eDx9,277.28000000000003,0.1055999999999997,1,7,5,0
ZINCk7000004eDy3,285.388,0.1629000000000021,3,5,7,0
ZINCk7000004eDER,285.388,0.17600000000000132,3,5,7,0
ZINCk7000004eDHb,280.28799999999995,-0.45571999999999985,2,6,5,0
ZINCk7000004eDJg,285.3440000000001,0.10560000000000125,2,4,3,0
ZINCk7000004eDJs,285.34400000000005,0.18870000000000103,1,4,4,0
ZINCk7000004eDKj,306.38400000000007,0.11190000000000078,0,5,5,0
ZINCk7000004eDLc,306.38400000000007,0.15820000000000078,1,5,6,0
ZINCk7000004eDMD,303.384,0.11070000000000052,1,5,4,0
ZINCk7000004eDNx,303.384,0.11230000000000029,1,5,5,0
ZINCk7000004eDOj,286.328,0.14050000000000118,1,5,3,0
ZINCk7000004eDRn,306.384,0.15660000000000096,1,5,4,0
ZINCk7000004eDSH,290.36000000000007,0.10290000000000099,3,5,9,0
ZINCk7000004eDXx,282.3,0.17929999999999985,2,6,6,0
ZINCk7000004eE0H,281.31600000000003,0.16579999999999995,1,6,3,0
ZINCk7000004eE2W,280.328,0.1250000000000005,2,6,7,0
ZINCk7000004eE6o,285.34399999999994,0.10400000000000154,2,4,6,0
ZINCk7000004eE7g,283.32800000000003,0.15899999999999986,2,6,7,0
ZINCk7000004eE9s,280.32399999999996,0.16300000000000003,2,5,7,0
ZINCk7000004eEbt,300.384,0.15859999999999985,1,7,8,0
ZINCk7000004eEiQ,308.40000000000003,0.12920000000000065,1,5,6,0
ZINCk7000004eEjn,284.287,0.1918999999999998,2,5,6,0
ZINCk7000004eEmM,284.35600000000005,0.1519000000000006,1,5,4,0
ZINCk7000004eEps,282.34000000000003,0.17020000000000035,1,4,3,0
ZINCk7000004eEs3,286.32800000000003,0.13730000000000064,1,5,3,0
ZINCk7000004eEAW,281.312,0.6051199999999997,3,7,4,0
ZINCk7000004eEBL,285.38800000000003,0.12810000000000166,2,5,8,0
ZINCk7000004eEEZ,278.30800000000005,0.15240000000000004,2,4,5,0
ZINCk7000004eEF0,290.291,0.18830000000000036,0,5,6,0
ZINCk7000004eEFQ,290.3350000000001,0.11460000000000026,1,5,6,0
ZINCk7000004eEGg,296.24499999999995,0.12279999999999963,2,4,4,0
ZINCk7000004eEHT,282.296,0.1395199999999993,3,6,5,0
ZINCk7000004eEHU,281.312,0.13733999999999935,2,6,5,0
ZINCk7000004eEIM,284.35999999999996,0.13269999999999982,2,7,8,0
ZINCk7000004eEP5,304.32400000000007,0.19040000000000035,3,5,7,0
ZINCk7000004eER8,285.34400000000005,0.1519000000000011,3,5,7,0
ZINCk7000004eERH,286.372,0.14540000000000047,2,5,5,0
ZINCk7000004eETi,287.312,0.16490000000000027,1,6,6,0
ZINCk7000004eEUp,286.32800000000003,0.1481000000000008,2,5,5,0
ZINCk7000004eEWP,285.30000000000007,0.11630000000000035,2,6,8,0
ZINCk7000004eF2S,304.41200000000003,0.1528000000000017,2,6,9,0
ZINCk7000004eF4N,288.3190000000001,0.16610000000000041,2,4,6,0
ZINCk7000004eF5d,284.291,0.17839999999999967,0,6,4,0
ZINCk7000004eF7j,284.356,0.19820000000000015,2,5,6,0
ZINCk7000004eFdx,301.36400000000003,0.14129999999999976,0,5,3,0
ZINCk7000004eFdX,299.35200000000003,0.15989999999999993,0,6,4,0
ZINCk7000004eFe2,276.296,0.1309999999999999,1,6,4,0
ZINCk7000004eFeI,284.35600000000005,0.1666000000000008,1,5,5,0
ZINCk7000004eFfz,286.372,0.148600000000001,2,5,7,0
ZINCk7000004eFfN,308.40000000000015,0.13080000000000158,1,5,7,0
ZINCk7000004eFiK,285.34400000000005,0.15350000000000086,3,4,5,0
ZINCk7000004eFj5,284.35599999999994,0.1519000000000007,1,5,3,0
ZINCk7000004eFkN,279.29600000000005,0.1891199999999995,0,6,3,0
ZINCk7000004eFoS,285.34,0.13779999999999992,1,6,3,0
ZINCk7000004eFpL,287.28700000000003,0.14199999999999946,1,5,4,0
ZINCk7000004eFpP,287.28700000000003,0.14199999999999946,1,5,4,0
ZINCk7000004eFu3,309.3590000000001,0.17080000000000028,0,5,3,0
ZINCk7000004eFu6,286.303,0.15880000000000033,1,4,3,0
ZINCk7000004eFus,290.33500000000004,0.11460000000000115,1,5,6,0
ZINCk7000004eFuV,290.3350000000001,0.11300000000000043,1,5,5,0
ZINCk7000004eFwP,288.34400000000005,0.11930000000000085,2,5,4,0
ZINCk7000004eFzp,285.38800000000003,0.11340000000000217,2,5,6,0
ZINCk7000004eFAW,279.296,0.17459999999999948,1,6,4,0
ZINCk7000004eFBZ,279.296,0.17459999999999948,1,6,4,0
ZINCk7000004eFEz,281.31199999999995,-0.37950000000000017,3,6,5,0
ZINCk7000004eFEK,316.36400000000003,0.17357999999999968,1,7,4,0
ZINCk7000004eFGG,281.312,0.19209999999999977,1,6,4,0
ZINCk7000004eFK0,282.29999999999995,0.19869999999999993,3,5,6,0
ZINCk7000004eFKy,279.29999999999995,0.1365200000000007,2,6,4,0
ZINCk7000004eFLt,280.32800000000003,0.13770000000000027,1,6,3,0
ZINCk7000004eFPz,285.29999999999995,0.1779000000000005,1,7,7,0
ZINCk7000004eFSA,284.31199999999995,0.16889999999999994,2,7,5,0
ZINCk7000004eFYM,299.312,0.1217200000000001,1,8,6,0
ZINCk7000004eFZS,286.372,0.14700000000000119,2,4,5,0
ZINCk7000004eG1F,310.3910000000001,0.19670000000000104,2,5,7,0
ZINCk7000004eG5k,287.35600000000005,0.18030000000000035,1,5,4,0
ZINCk7000004eG85,287.35600000000005,0.18030000000000035,1,5,7,0
ZINCk7000004eG8I,323.802,0.15382000000000007,1,6,5,0
ZINCk7000004eGfm,284.35600000000005,0.12740000000000018,4,4,4,0
ZINCk7000004eGgH,280.32800000000003,0.1755,0,6,5,0
ZINCk7000004eGiv,282.3,0.1762999999999994,1,6,5,0
ZINCk7000004eGjG,300.7460000000001,0.5206999999999995,1,6,4,0
ZINCk7000004eGmc,321.78600000000006,0.1660000000000002,2,5,8,0
ZINCk7000004eGpw,285.388,0.11660000000000148,2,4,9,0
ZINCk7000004eGxk,285.3880000000001,0.11500000000000271,2,4,7,0
ZINCk7000004eGye,285.388,0.12810000000000216,2,4,9,0
ZINCk7000004eGBu,286.37199999999996,0.10070000000000118,1,4,6,0
ZINCk7000004eGFb,285.38800000000003,0.1150000000000021,2,4,9,0
ZINCk7000004eGFh,284.356,0.11870000000000092,0,5,7,0
ZINCk7000004eGHS,284.356,0.16660000000000075,1,4,5,0
ZINCk7000004eGJK,290.33500000000004,0.11460000000000115,1,5,8,0
ZINCk7000004eGLK,282.344,-0.05032999999999904,2,5,8,0
ZINCk7000004eGQx,304.4120000000001,0.16590000000000082,2,5,8,0
ZINCk7000004eGTl,397.213,0.1684999999999997,2,6,9,0
ZINCk7000004eGTx,291.38800000000003,0.18560000000000154,2,6,11,0
ZINCk7000004eGVh,281.31600000000003,0.13039999999999996,3,7,9,0
ZINCk7000004eGVM,288.34400000000005,0.146100000000001,2,5,7,0
ZINCk7000004eGXI,306.3400000000001,0.19401999999999942,2,6,8,0
ZINCk7000004eGZc,287.35599999999994,0.1803000000000004,1,5,6,0
ZINCk7000004eGZC,286.372,0.14670000000000138,1,5,6,0
ZINCk7000004eH0K,284.35600000000005,0.11870000000000092,0,4,6,0
ZINCk7000004eH1B,304.3680000000001,0.13148000000000026,0,6,6,0
ZINCk7000004eH6k,282.34400000000005,0.1691400000000003,3,6,7,0
ZINCk7000004eH8q,306.4280000000001,0.16440000000000166,1,5,6,0
ZINCk7000004eHbH,309.384,0.16430000000000072,1,5,9,0
ZINCk7000004eHeM,282.34400000000005,0.13850000000000096,2,5,6,0
ZINCk7000004eHgG,286.372,0.19460000000000144,2,5,6,0
ZINCk7000004eHgM,285.388,0.1150000000000011,2,4,7,0
ZINCk7000004eHi5,282.304,0.14469999999999966,3,5,9,0
ZINCk7000004eHiN,289.328,0.1764000000000014,2,5,7,0
ZINCk7000004eHlU,285.296,0.12229999999999919,2,6,8,0
ZINCk7000004eHro,286.328,0.13730000000000064,1,5,6,0
ZINCk7000004eHrN,289.32800000000003,0.15370000000000061,1,5,11,0
ZINCk7000004eHs2,284.316,0.16812000000000005,1,6,7,0
ZINCk7000004eHsM,309.384,0.1643000000000016,1,5,8,0
ZINCk7000004eHuY,285.388,0.17600000000000177,3,4,6,0
ZINCk7000004eHvo,285.38800000000003,0.16130000000000166,3,4,6,0
ZINCk7000004eHy6,285.38800000000003,0.11340000000000128,2,4,6,0
ZINCk7000004eHzq,281.27600000000007,0.19451999999999986,3,5,6,0
ZINCk7000004eHAz,288.344,0.14310000000000017,3,4,7,0
ZINCk7000004eHAM,281.312,0.12949999999999967,2,5,7,0
ZINCk7000004eHDi,286.372,0.1948999999999999,3,4,9,0
ZINCk7000004eHGQ,304.41200000000015,0.11800000000000122,1,5,6,0
ZINCk7000004eHJr,282.3,0.13751999999999992,2,7,6,0
