molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL3786343,CHEMBL3786343,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,IC50,=,2000.0,nM,5.70,CHEMBL4152873
CHEMBL2011291,CHEMBL2011291,Nc1c(-c2ccc(F)cc2)c(-c2ccncc2)nn1-c1c(Cl)cc(Cl)cc1Cl,IC50,=,2000.0,nM,5.70,CHEMBL3888880
CHEMBL1241770,CHEMBL1241770,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,IC50,=,2010.0,nM,5.70,CHEMBL1243977
CHEMBL3954370,CHEMBL3954370,O=C(Nc1nc2ccccc2n1[C@H]1CC[C@H](O)CC1)c1cccc(C(F)(F)F)c1,IC50,=,2000.0,nM,5.70,CHEMBL3860364
CHEMBL3604933,CHEMBL3604933,C=CC(=O)Nc1cccc(Oc2nc(Nc3cc[nH]n3)cc(N3CCN(C)CC3)n2)c1,IC50,=,2000.0,nM,5.70,CHEMBL3606404
CHEMBL3604936,CHEMBL3604936,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(NC(=O)/C=C/C(F)(F)F)cc3)n2)n[nH]1,IC50,=,2000.0,nM,5.70,CHEMBL3606403
CHEMBL3425673,CHEMBL3425673,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCC3CC3)c2)n1,IC50,=,2000.0,nM,5.70,CHEMBL3430220
CHEMBL509032,CHEMBL509032,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,Kd,=,2000.0,nM,5.70,CHEMBL1908695
CHEMBL3353411,CHEMBL3353411,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,2000.0,nM,5.70,CHEMBL3389021
CHEMBL3353411,CHEMBL3353411,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,2000.0,nM,5.70,CHEMBL3389020
CHEMBL3353409,CHEMBL3353409,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,2000.0,nM,5.70,CHEMBL3389021
CHEMBL3353407,CHEMBL3353407,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,2000.0,nM,5.70,CHEMBL3389021
CHEMBL1908396,CHEMBL1908396,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,Kd,=,2000.0,nM,5.70,CHEMBL1908696
CHEMBL3353407,CHEMBL3353407,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,2000.0,nM,5.70,CHEMBL3389020
CHEMBL3353404,CHEMBL3353404,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,2000.0,nM,5.70,CHEMBL3389021
CHEMBL3353403,CHEMBL3353403,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,IC50,=,2000.0,nM,5.70,CHEMBL3389020
CHEMBL5949373,CHEMBL5949373,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)C1,IC50,=,2000.0,nM,5.70,CHEMBL5738187
CHEMBL10,CHEMBL10,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Kd,=,2000.0,nM,5.70,CHEMBL1908703
CHEMBL3133907,CHEMBL3133907,C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3CC)c2c1,IC50,=,2000.0,nM,5.70,CHEMBL3137113
CHEMBL441518,CHEMBL441518,CN(C)C/C=C/C(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,IC50,=,2043.6,nM,5.69,CHEMBL677385
CHEMBL5828125,CHEMBL5828125,Cc1cc(C(=O)/N=c2\[nH]c3ccc(CN4CCOCC4)cc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,IC50,=,2024.0,nM,5.69,CHEMBL5737542
CHEMBL1229592,CHEMBL1229592,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,IC50,=,2050.0,nM,5.69,CHEMBL4052481
CHEMBL2437484,CHEMBL2437484,COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(NC(=O)/C=C/CN(C)C)c4)c3n2)cc1,IC50,=,2022.0,nM,5.69,CHEMBL5730755
CHEMBL1958209,CHEMBL1958209,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Br)cc2)=N1,IC50,=,2030.0,nM,5.69,CHEMBL1958796
CHEMBL2325107,CHEMBL2325107,Cc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,IC50,=,2060.0,nM,5.69,CHEMBL2327216
CHEMBL51320,CHEMBL51320,c1ccc(CNc2ncnc3cnccc23)cc1,IC50,=,2030.0,nM,5.69,CHEMBL680021
CHEMBL5976089,CHEMBL5976089,Cc1c(-c2cc(C(=O)/N=c3\[nH]c4cc(C5CCN(C)CC5)ccc4n3CC(C)(C)O)ccn2)cnn1C,IC50,=,2044.0,nM,5.69,CHEMBL5737543
CHEMBL4217976,CHEMBL4217976,COc1ccc(CNc2ccnc3oc4ccc([N+](=O)[O-])cc4c23)cc1,Ki,=,2050.0,nM,5.69,CHEMBL4190463
CHEMBL1229592,CHEMBL1229592,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,IC50,=,2053.0,nM,5.69,CHEMBL4013164
CHEMBL5948958,CHEMBL5948958,Cc1cc(C(=O)/N=c2\[nH]c3ccc(CN4CCOCC4)cc3n2C2CCCCC2)cc(-c2cnn(C)c2)n1,IC50,=,2050.0,nM,5.69,CHEMBL5737542
CHEMBL3814021,CHEMBL3814021,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,IC50,=,2030.0,nM,5.69,CHEMBL3815445
CHEMBL5559069,CHEMBL5559069,C=CC(=O)N1CC[C@H](n2cc(-c3ccncc3)c(-c3cccc(NC(=O)c4cn(C5CC5)cn4)c3)n2)C1,IC50,=,2100.0,nM,5.68,CHEMBL5511551
CHEMBL5589706,CHEMBL5589706,C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCc4csc(Br)c4)cc3F)ncnc2cc1OC,IC50,=,2068.0,nM,5.68,CHEMBL5537874
CHEMBL1830261,CHEMBL1830261,NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,IC50,=,2080.0,nM,5.68,CHEMBL1831627
CHEMBL2316143,CHEMBL2316143,COc1cc(/C=C2\CCC/C(=C\c3ccccc3F)C2=O)cc(OC)c1,IC50,=,2100.0,nM,5.68,CHEMBL2318907
CHEMBL194337,CHEMBL194337,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,IC50,=,2100.0,nM,5.68,CHEMBL881949
CHEMBL6120341,CHEMBL6120341,CO[C@@H]1CCN(c2nccc(Nc3cc4n(-c5ncc(C)s5)c(C)cn4n3)n2)C[C@@H]1F,Ki,=,2100.0,nM,5.68,CHEMBL6077284
CHEMBL307599,CHEMBL307599,Cc1ccc(Nc2ncnc3[nH]c(C)c(C)c23)cc1,IC50,=,2100.0,nM,5.68,CHEMBL677880
CHEMBL5823873,CHEMBL5823873,O=C1CCC(N2C(=O)c3ccc(OCCN4CCN(CCCC#Cc5cccc6c5C(=O)N(C(C(=O)Nc5nccs5)c5cc(F)ccc5O)C6)CC4)cc3C2=O)C(=O)N1,IC50,=,2100.0,nM,5.68,CHEMBL5736750
CHEMBL56542,CHEMBL56542,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,IC50,=,2100.0,nM,5.68,CHEMBL763200
CHEMBL3416617,CHEMBL3416617,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccn1,IC50,=,2079.0,nM,5.68,CHEMBL3418211
CHEMBL56219,CHEMBL56219,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,IC50,=,2089.3,nM,5.68,CHEMBL676067
CHEMBL56219,CHEMBL56219,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,IC50,=,2100.0,nM,5.68,CHEMBL676152
CHEMBL5854281,CHEMBL5854281,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCCOCCOCC#Cc2cccc3c2C(=O)N([C@@H](C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)c1,IC50,=,2100.0,nM,5.68,CHEMBL5736750
CHEMBL5854281,CHEMBL5854281,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCCOCCOCC#Cc2cccc3c2C(=O)N([C@@H](C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)c1,IC50,=,2100.0,nM,5.68,CHEMBL5736750
CHEMBL300083,CHEMBL300083,Nc1cc2ncnc(NCc3ccccc3)c2cn1,IC50,=,2085.0,nM,5.68,CHEMBL677215
CHEMBL3358006,CHEMBL3358006,C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccc(CS(C)(=O)=O)cc2F)cn1,IC50,=,2100.0,nM,5.68,CHEMBL3384643
CHEMBL5995787,CHEMBL5995787,CC(C)n1c(COCCN2CCN(c3ccc(OCCCN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)CC2)nc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,IC50,=,2100.0,nM,5.68,CHEMBL5736750
CHEMBL3237944,CHEMBL3237944,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1c(C)nn(-c2ccccc2)c1Cl,IC50,=,2090.0,nM,5.68,CHEMBL3240469
CHEMBL144778,CHEMBL144778,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCC[C@@H]1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,=,2100.0,nM,5.68,CHEMBL677831
CHEMBL1095957,CHEMBL1199296,Cl.NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12,IC50,=,2070.0,nM,5.68,CHEMBL1105615
CHEMBL3604936,CHEMBL3604936,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(NC(=O)/C=C/C(F)(F)F)cc3)n2)n[nH]1,IC50,=,2100.0,nM,5.68,CHEMBL3606404
CHEMBL1990583,CHEMBL1990583,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,IC50,=,2090.0,nM,5.68,CHEMBL2064929
CHEMBL6027785,CHEMBL6027785,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4ccc(Cl)cc4)nc3)n2)C1,IC50,=,2110.0,nM,5.68,CHEMBL5738864
CHEMBL3604930,CHEMBL3604930,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(N)cc3)n2)n[nH]1,IC50,=,2100.0,nM,5.68,CHEMBL3606404
CHEMBL4591327,CHEMBL4591327,CC(C)(O)Cn1/c(=N/C(=O)c2cc(F)cc(-c3cccnc3)c2)[nH]c2ccccc21,IC50,=,2100.0,nM,5.68,CHEMBL4324121
CHEMBL4545086,CHEMBL4545086,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccnc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,2100.0,nM,5.68,CHEMBL4383758
CHEMBL6102371,CHEMBL6102371,COC1CCN(c2nccc(Nc3cc4n(C5CCC6(CC5)OCCO6)c(C)cn4n3)n2)CC1,Ki,=,2100.0,nM,5.68,CHEMBL6077284
CHEMBL5278115,CHEMBL5278115,COc1ccc2c(c1)CCC(=C\c1cc(OC)c(OC)c(OC)c1Br)/C2=N\O,IC50,=,2100.0,nM,5.68,CHEMBL5257509
CHEMBL245800,CHEMBL245800,N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,IC50,=,2100.0,nM,5.68,CHEMBL923922
CHEMBL243410,CHEMBL243410,CCOc1cc2ncnc(NC3=CC(=O)C(OC(CF)CF)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,IC50,=,2089.0,nM,5.68,CHEMBL892954
CHEMBL3604910,CHEMBL3604910,CCC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1,IC50,=,2100.0,nM,5.68,CHEMBL3606404
CHEMBL3092306,CHEMBL3092306,CN(C)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,IC50,=,2077.0,nM,5.68,CHEMBL3095055
CHEMBL3132872,CHEMBL3132872,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,IC50,=,2100.0,nM,5.68,CHEMBL3134707
CHEMBL544640,CHEMBL1193264,Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,IC50,=,2110.0,nM,5.68,CHEMBL679944
CHEMBL5597916,CHEMBL5597916,COc1cc(C2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,IC50,=,2100.0,nM,5.68,CHEMBL5737858
CHEMBL5961562,CHEMBL5961562,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)CC1,IC50,=,2100.0,nM,5.68,CHEMBL5738187
CHEMBL5907728,CHEMBL5907728,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)c(C#N)cnc3cc2OC)CC1,IC50,=,2100.0,nM,5.68,CHEMBL5738185
CHEMBL1945447,CHEMBL1945447,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cncc(Br)c1,IC50,=,2080.0,nM,5.68,CHEMBL1949030
CHEMBL3965075,CHEMBL3965075,CCOCc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,IC50,=,2080.0,nM,5.68,CHEMBL3860364
CHEMBL1240703,CHEMBL1240703,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,Kd,=,2100.0,nM,5.68,CHEMBL1244810
CHEMBL1241681,CHEMBL1241681,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,IC50,=,2100.0,nM,5.68,CHEMBL1243977
CHEMBL2316157,CHEMBL2316157,COc1cc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)cc(OC)c1,IC50,=,2080.0,nM,5.68,CHEMBL3888815
CHEMBL3814846,CHEMBL3814846,CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,IC50,=,2100.0,nM,5.68,CHEMBL3815445
CHEMBL3736210,CHEMBL3736210,Cc1nc2cnc(Nc3ccnc(OCC(C)(C)S(C)(=O)=O)n3)cc2n1C(C)C,Ki,=,2100.0,nM,5.68,CHEMBL3737948
CHEMBL4204937,CHEMBL4204937,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCOCc3ccccc3)c2)n1,IC50,=,2080.0,nM,5.68,CHEMBL4179475
CHEMBL3604920,CHEMBL3604920,C=CC(=O)Nc1ccccc1Oc1nc(Nc2cc(C)[nH]n2)cc(N2CCN(C)CC2)n1,IC50,=,2100.0,nM,5.68,CHEMBL3606405
CHEMBL2426284,CHEMBL2426284,C=CC(=O)N1CCc2cc(OC)c(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)cc21,IC50,=,2100.0,nM,5.68,CHEMBL2427158
CHEMBL538507,CHEMBL1189319,Cc1ccc(SCC(CN(C)C)C(=O)c2ccc(OCc3ccccc3)cc2)cc1C.Cl,IC50,=,2100.0,nM,5.68,CHEMBL677209
CHEMBL168656,CHEMBL168656,COc1cccc(-c2cn(C3CCN(C(=O)OC(C)(C)C)C3)c3ncnc(N)c23)c1,IC50,=,2100.0,nM,5.68,CHEMBL677878
CHEMBL574738,CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,Kd,=,2100.0,nM,5.68,CHEMBL1908704
CHEMBL3233794,CHEMBL3233794,O=C(/C=C/CN1CC2(CCOCC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,IC50,=,2159.0,nM,5.67,CHEMBL3238947
CHEMBL4578764,CHEMBL4578764,Cc1ccc(C2=NN(c3ccccc3)C(c3ccc(OC4CCCC4)cc3)C2)cc1,IC50,=,2160.0,nM,5.67,CHEMBL4307064
CHEMBL4218320,CHEMBL4218320,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCOCc2ccccc2)n1,IC50,=,2140.0,nM,5.67,CHEMBL4179475
CHEMBL2442324,CHEMBL2442324,COc1cc(OC)c2c(=O)n(-c3cccc(C(=O)N4CCCCC4)c3)ccc2c1,IC50,=,2120.0,nM,5.67,CHEMBL2446217
CHEMBL5633661,CHEMBL5633661,O=S(=O)(Nc1ccc(Nc2ncnc3[nH]ccc23)cc1)c1ccccc1,IC50,=,2160.0,nM,5.67,CHEMBL5629505
CHEMBL1242848,CHEMBL1242848,CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,IC50,=,2120.0,nM,5.67,CHEMBL1243977
CHEMBL2403108,CHEMBL2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,IC50,=,2156.0,nM,5.67,CHEMBL4382298
CHEMBL3092319,CHEMBL3092319,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(F)C1,IC50,=,2165.0,nM,5.67,CHEMBL3095055
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Kd,=,2164.0,nM,5.67,CHEMBL3991696
CHEMBL605337,CHEMBL605337,CCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,IC50,=,2140.0,nM,5.67,CHEMBL1071732
CHEMBL3134612,CHEMBL3134612,COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,IC50,=,2145.0,nM,5.67,CHEMBL3136749
CHEMBL5561933,CHEMBL5561933,C=CC(=O)N1CC2(n3nc(-c4ccc(Oc5ccc6c(c5)ncn6C)c(C)c4)c4c(C)ncnc43)CC1C2,IC50,=,2146.0,nM,5.67,CHEMBL5512286
CHEMBL3353410,CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,2158.0,nM,5.67,CHEMBL5358073
CHEMBL3608432,CHEMBL3608432,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3C)c3ncn(C(C)C)c3n2)C[C@H]1F,IC50,=,2127.0,nM,5.67,CHEMBL3609990
CHEMBL4208712,CHEMBL4208712,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCO)n1,IC50,=,2150.0,nM,5.67,CHEMBL4179476
CHEMBL6133515,CHEMBL6133515,C=CC(=O)N1CCN(c2ncc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)c(C)c4)c3n2)CC1,IC50,=,2200.0,nM,5.66,CHEMBL6083496
CHEMBL80155,CHEMBL80155,COc1cc(C=C(C#N)C#N)cc(O)c1O,Ki,=,2200.0,nM,5.66,CHEMBL675636
CHEMBL168921,CHEMBL168921,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,IC50,=,2200.0,nM,5.66,CHEMBL677878
CHEMBL279138,CHEMBL279138,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,=,2200.0,nM,5.66,CHEMBL677831
CHEMBL343887,CHEMBL343887,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,IC50,=,2200.0,nM,5.66,CHEMBL677831
CHEMBL360209,CHEMBL360209,COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4ccccc4)c3)c2cc1OC,IC50,=,2200.0,nM,5.66,CHEMBL832673
CHEMBL225930,CHEMBL225930,ClCCN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)c1ccc(Cl)cc1,IC50,=,2200.0,nM,5.66,CHEMBL904734
CHEMBL473351,CHEMBL473351,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OC,IC50,=,2200.0,nM,5.66,CHEMBL964945
CHEMBL485321,CHEMBL485321,COc1ccc(CCc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)cc1,IC50,=,2200.0,nM,5.66,CHEMBL957461
CHEMBL605413,CHEMBL605413,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,IC50,=,2200.0,nM,5.66,CHEMBL1038898
CHEMBL593293,CHEMBL593293,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OC,IC50,=,2200.0,nM,5.66,CHEMBL1073378
CHEMBL589822,CHEMBL589822,O=C1CSC(N/N=C/c2ccc(F)cc2)=N1,IC50,=,2180.0,nM,5.66,CHEMBL1064820
CHEMBL1173457,CHEMBL1173457,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C,IC50,=,2170.0,nM,5.66,CHEMBL1177399
CHEMBL1242114,CHEMBL1242114,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,IC50,=,2190.0,nM,5.66,CHEMBL1243977
CHEMBL1272223,CHEMBL1272223,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CC)c4ccccc4)c23)C1,IC50,=,2200.0,nM,5.66,CHEMBL1273339
CHEMBL1641995,CHEMBL1641995,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12,IC50,=,2200.0,nM,5.66,CHEMBL1646349
CHEMBL113535,CHEMBL113535,COc1cc2ncc(C#N)c(Nc3cccc(N=[N+]=[N-])c3)c2cc1OC,IC50,=,2187.76,nM,5.66,CHEMBL1798351
CHEMBL1830278,CHEMBL1830278,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,IC50,=,2170.0,nM,5.66,CHEMBL1831627
CHEMBL1828864,CHEMBL1828864,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Br)cc1,IC50,=,2170.0,nM,5.66,CHEMBL1831700
CHEMBL1614701,CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,Kd,=,2200.0,nM,5.66,CHEMBL1908704
CHEMBL513909,CHEMBL513909,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Kd,=,2200.0,nM,5.66,CHEMBL1908693
CHEMBL5416410,CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,Kd,=,2200.0,nM,5.66,CHEMBL1908701
CHEMBL230011,CHEMBL230011,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,Kd,=,2200.0,nM,5.66,CHEMBL1908701
CHEMBL428690,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,Kd,=,2200.0,nM,5.66,CHEMBL1908698
CHEMBL464552,CHEMBL464552,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,Kd,=,2200.0,nM,5.66,CHEMBL1908694
CHEMBL1200679,CHEMBL1200679,[Cl-].[Cl-].[Zn+2],IC50,=,2188.4,nM,5.66,CHEMBL1909203
CHEMBL2316141,CHEMBL2316141,COc1cc(/C=C2\CCC/C(=C\c3cccc(Cl)c3)C2=O)cc(OC)c1,IC50,=,2200.0,nM,5.66,CHEMBL2318907
CHEMBL2441565,CHEMBL2441565,CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,IC50,=,2200.0,nM,5.66,CHEMBL2444968
CHEMBL3133902,CHEMBL3133902,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3C)c2c1,IC50,=,2200.0,nM,5.66,CHEMBL3134707
CHEMBL3133901,CHEMBL3133901,C=CC(=O)Nc1ccc2ncnc(Nc3c(F)cccc3Br)c2c1,IC50,=,2200.0,nM,5.66,CHEMBL3134707
CHEMBL3235202,CHEMBL3235202,COc1ccc(Oc2nc3ccc(C)cc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,IC50,=,2180.0,nM,5.66,CHEMBL3240621
CHEMBL3237932,CHEMBL3237932,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCCCC3)c2)n1,IC50,=,2177.0,nM,5.66,CHEMBL3241597
CHEMBL3425667,CHEMBL3425667,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CCCC3)c2)n1,IC50,=,2200.0,nM,5.66,CHEMBL3430220
CHEMBL3425669,CHEMBL3425669,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(=C/c3ccc(N(C)C)cc3)C(F)(F)F)c2)n1,IC50,=,2200.0,nM,5.66,CHEMBL3430221
CHEMBL1232944,CHEMBL1232944,C=CC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1,IC50,=,2200.0,nM,5.66,CHEMBL3606405
CHEMBL3604910,CHEMBL3604910,CCC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1,IC50,=,2200.0,nM,5.66,CHEMBL3606405
CHEMBL3813746,CHEMBL3813746,C=CC(=O)NCCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21,IC50,=,2200.0,nM,5.66,CHEMBL3817134
